Unnamed: 0,country,designation,points,price,price_GBP
97389,Chile,Marques de Casa Concha,87,18.0,21.6
97587,Chile,D,92,70.0,84.0
97636,Chile,,94,100.0,120.0
97797,Chile,Amplus One,87,24.0,28.8
97806,Chile,Reserva,87,12.0,14.4
97807,Chile,Clava,87,12.0,14.4
97875,Chile,Finis Terrae,89,28.0,33.6
97987,Chile,Sideral,86,25.0,30.0
97997,Chile,Riscos de Puquillay Alto,86,13.0,15.6
98139,Chile,CJ's Barrel,90,42.0,50.4
98212,Chile,Reserva,88,15.0,18.0
98220,Chile,Urban Maule,88,14.0,16.8
98225,Chile,Tobiano,87,20.0,24.0
98226,Chile,,87,16.0,19.2
98227,Chile,Limited Edition,87,18.0,21.6
98228,Chile,Gran Reserva,87,18.0,21.6
98229,Chile,Summit 2900,87,13.0,15.6
98232,Chile,Tributo Single Vineyard,87,20.0,24.0
98329,Chile,Corralillo,85,28.0,33.6
98332,Chile,Castillo de Molina Reserva,85,12.0,14.4
98342,Chile,Reserva,85,12.0,14.4
98355,Chile,Classic Series,85,12.0,14.4
98359,Chile,Sepia Reserva,82,12.0,14.4
98367,Chile,Marea Wild Ferment,81,30.0,36.0
98368,Chile,,81,10.0,12.0
98369,Chile,,81,8.0,9.6
98371,Chile,Epica,80,11.0,13.2
98372,Chile,,80,25.0,30.0
98374,Chile,Epica,80,11.0,13.2
98470,Chile,First Edition,91,24.0,28.8
98487,Chile,,91,25.0,30.0
98679,Chile,Columbine Special Reserve Single Vineyard,82,18.0,21.6
98731,Chile,Natura,85,12.0,14.4
98762,Chile,Reserve,87,13.0,15.6
98771,Chile,Gran Reserva,87,17.0,20.4
98778,Chile,Santa Digna Reserve,87,11.0,13.2
98795,Chile,Enki,87,40.0,48.0
98801,Chile,Vigno,87,40.0,48.0
98837,Chile,Orzada,91,21.0,25.2
98856,Chile,Reserva,86,12.0,14.4
98858,Chile,,86,18.0,21.6
98861,Chile,,86,12.0,14.4
98894,Chile,,87,25.0,30.0
98904,Chile,Duette,87,18.0,21.6
98979,Chile,Natura,88,11.0,13.2
98985,Chile,Sibaris Reserva Especial,88,15.0,18.0
99053,Chile,Gê,92,90.0,108.0
99292,Chile,,93,103.0,123.6
99397,Chile,Block Selection Estate Reserve,88,11.0,13.2
99412,Chile,Gran Reserva,88,25.0,30.0
99527,Chile,Single Vineyard,89,17.0,20.4
99528,Chile,Single Vineyard,89,17.0,20.4
99537,Chile,T.H.,89,22.0,26.4
99565,Chile,Clos Apalta,93,90.0,108.0
99599,Chile,Purple Angel,92,85.0,102.0
99627,Chile,Classic,86,11.0,13.2
99645,Chile,Hacienda Araucano,86,13.0,15.6
99680,Chile,Cuvée Alexandre Apalta Vineyard,89,25.0,30.0
99792,Chile,Viejas Tinajas,91,43.0,51.6
99797,Chile,CJ's Barrel,91,44.0,52.8
99800,Chile,Orzada Made With Organic Grapes,91,21.0,25.2
99868,Chile,Edición Limitada,86,22.0,26.4
99870,Chile,Castillo de Molina,86,11.0,13.2
99871,Chile,Vernus,86,17.0,20.4
99873,Chile,,86,12.0,14.4
99874,Chile,Reserva,86,13.0,15.6
99885,Chile,Reserva,85,11.0,13.2
99949,Chile,1865 Single Vineyard,89,19.0,22.8
99953,Chile,Reserva,89,17.0,20.4
99958,Chile,,89,12.0,14.4
99993,Chile,Cabernet Franc Carmenère,87,11.0,13.2
99995,Chile,,80,8.0,9.6
99996,Chile,Estate,80,6.0,7.199999999999998
99999,Chile,Gran Reserva,80,12.0,14.4
100022,Chile,Limited Selection,90,15.0,18.0
100026,Chile,Alazan,90,30.0,36.0
100031,Chile,The Blend Limited Edition,90,35.0,42.0
100116,Chile,Limited Edition,90,33.0,39.6
100222,Chile,,86,10.0,12.0
100228,Chile,Reserva,86,12.0,14.4
100232,Chile,Max Reserva,86,20.0,24.0
100573,Chile,Vitral,87,13.0,15.6
100576,Chile,,87,30.0,36.0
100791,Chile,Alazan,89,32.0,38.4
100793,Chile,Costa,89,24.0,28.8
100805,Chile,1865 Single Vineyard,89,19.0,22.8
100876,Chile,Lucero,91,20.0,24.0
100889,Chile,Gravas del Maipo,91,125.0,150.0
100933,Chile,Reserva,86,14.0,16.8
100940,Chile,Puerto Viejo Estate Bottled Reserve,86,10.0,12.0
100942,Chile,Antu,90,23.0,27.6
100974,Chile,La Joya Gran Reserva,85,11.0,13.2
100985,Chile,Duette Premium,85,18.0,21.6
100989,Chile,Reserva,85,12.0,14.4
101106,Chile,EQ,92,43.0,51.6
101117,Chile,La Cumbre,92,120.0,144.0
101213,Chile,Classic Series,86,12.0,14.4
101214,Chile,Estate Selection,86,13.0,15.6
101222,Chile,Reserva,85,13.0,15.6
101349,Chile,Los Vascos,87,11.0,13.2
101352,Chile,Character,87,20.0,24.0
101410,Chile,Zavala,88,26.0,31.2
101411,Chile,La Isla Gran Reserva,88,18.0,21.6
101492,Chile,CJ's Barrel,88,26.0,31.2
101503,Chile,Alpha,88,22.0,26.4
101567,Chile,,86,11.0,13.2
101626,Chile,Cien 100 Ancient Vines,89,35.0,42.0
101808,Chile,Crucero Reserva,87,13.0,15.6
101816,Chile,Classic Series,87,12.0,14.4
101820,Chile,Reserve,87,18.0,21.6
101842,Chile,Max Reserva,89,20.0,24.0
101851,Chile,Marques de Casa Concha,89,26.0,31.2
101896,Chile,Toknar,91,100.0,120.0
101899,Chile,Auma Los Lingues,91,100.0,120.0
101904,Chile,Corralillo,89,30.0,36.0
102017,Chile,Reserva,86,10.0,12.0
102019,Chile,Toro de Piedra Reserva,86,14.0,16.8
102028,Chile,Los Vascos,86,14.0,16.8
102065,Chile,Legado Reserva,87,20.0,24.0
102071,Chile,Gran Reserva,87,22.0,26.4
102092,Chile,Single Vineyard Canelo,87,20.0,24.0
102153,Chile,Expedicion,84,12.0,14.4
102155,Chile,120 Reserva Especial,84,8.0,9.6
102156,Chile,120 Reserva Especial,84,8.0,9.6
102160,Chile,Viejas Tinajas,84,43.0,51.6
102164,Chile,Reserva,84,12.0,14.4
102165,Chile,Twelvestones,84,10.0,12.0
102175,Chile,,83,10.0,12.0
102180,Chile,Unoaked,83,14.0,16.8
102183,Chile,,86,9.0,10.8
102187,Chile,Reserve - Cabernet Sauvignon/Carmenere,86,13.0,15.6
102191,Chile,,86,20.0,24.0
102195,Chile,La Escultura Estate - Reserva,86,10.0,12.0
102201,Chile,Reserve,85,12.0,14.4
102220,Chile,,85,12.0,14.4
102232,Chile,Araucano Humo Blanco Edicion Limitada,85,14.0,16.8
102324,Chile,Gran Reserva,88,17.0,20.4
102325,Chile,Gran Reserva,88,17.0,20.4
102391,Chile,Classic Collection,86,10.0,12.0
102425,Chile,Gran Araucano,92,35.0,42.0
102426,Chile,Lot #37 Maipo Alto,92,33.0,39.6
102472,Chile,Hacienda Araucano Reserva,82,14.0,16.8
102474,Chile,,82,35.0,42.0
102476,Chile,Reserve,81,11.0,13.2
102477,Chile,Los Riscos,81,7.0,8.4
102478,Chile,Kunza,81,9.0,10.8
102480,Chile,Gaucho Andino,80,7.0,8.4
102536,Chile,Gran Reserva de Los Andes,88,15.0,18.0
102609,Chile,Petirrojo Reserva,82,10.0,12.0
102612,Chile,,82,10.0,12.0
102613,Chile,,82,11.0,13.2
102619,Chile,Gato Negro,81,7.0,8.4
102621,Chile,Boya,81,22.0,26.4
102623,Chile,Reserva,81,10.0,12.0
102624,Chile,Sepia Reserva,81,12.0,14.4
102665,Chile,Gran Reserva,84,18.0,21.6
102670,Chile,,83,10.0,12.0
102672,Chile,Natura,83,12.0,14.4
102673,Chile,Reserva,83,14.0,16.8
102675,Chile,Estate,83,15.0,18.0
102676,Chile,Hacienda Araucano,83,11.0,13.2
102677,Chile,Reserva,83,12.0,14.4
102679,Chile,Q Grand Reserve,83,20.0,24.0
102682,Chile,Reserva Estate Bottled,83,12.0,14.4
102684,Chile,Reserva,83,9.0,10.8
102685,Chile,Single Vineyard,83,13.0,15.6
102916,Chile,Reserva,86,14.0,16.8
102922,Chile,Select Terroir,86,10.0,12.0
103204,Chile,Gran Reserva Corte,86,12.0,14.4
103210,Chile,Expedicion,86,12.0,14.4
103213,Chile,Classic Series,86,13.0,15.6
103214,Chile,120,86,8.0,9.6
103227,Chile,Single Vineyard,86,11.0,13.2
103228,Chile,Reserve,86,16.0,19.2
103364,Chile,Gran Reserva Los Quillayes Vineyard,87,19.0,22.8
103381,Chile,,88,23.0,27.6
103392,Chile,Limited Selection Leyda Vineyard,90,16.0,19.2
103393,Chile,Orzada,90,20.0,24.0
103394,Chile,Don Maximiano Founder's Reserva,90,65.0,78.0
103399,Chile,Marques de Casa Concha,90,21.0,25.2
103408,Chile,Medalla Real Special Reserve,90,20.0,24.0
103429,Chile,Amplus Old Vine,89,24.0,28.8
103473,Chile,Lota,90,85.0,102.0
103501,Chile,Erasmo,90,30.0,36.0
103502,Chile,Santa Digna,86,12.0,14.4
103510,Chile,Gran Reserva,86,14.0,16.8
103523,Chile,Gran Reserva,86,15.0,18.0
103531,Chile,Humo Blanco Gran Cuvée,86,25.0,30.0
103619,Chile,Ritual,87,20.0,24.0
103620,Chile,Chamán Gran Reserva,87,25.0,30.0
103632,Chile,Novas Gran Reserva Made with Organically Grown Grapes,87,16.0,19.2
103638,Chile,Axel,87,17.0,20.4
103932,Chile,Single Vineyard,86,19.0,22.8
103942,Chile,Gran Reserva de Los Andes,86,15.0,18.0
103944,Chile,Marea,86,25.0,30.0
103951,Chile,Casillero del Diablo Reserva,86,11.0,13.2
103953,Chile,Cefiro Reserva,86,12.0,14.4
103954,Chile,Reserva Estate Bottled,86,15.0,18.0
103964,Chile,Sibaris Gran Reserva,87,15.0,18.0
103974,Chile,Limited Selection,87,16.0,19.2
103975,Chile,Limited Selection,87,16.0,19.2
103985,Chile,Ilaia,87,11.0,13.2
103994,Chile,Carmín de Peumo,92,74.0,88.8
103995,Chile,Don Melchor,92,50.0,60.0
103996,Chile,Single Vineyard San Carlos Estate,92,22.0,26.4
104012,Chile,Angostura Gran Reserva,86,14.0,16.8
104021,Chile,Columbine Special Reserve,86,16.0,19.2
104023,Chile,Alpha,86,22.0,26.4
104025,Chile,,86,10.0,12.0
104068,Chile,Vigno Old Vines Dry-Farmed,92,35.0,42.0
104156,Chile,,83,12.0,14.4
104158,Chile,,83,10.0,12.0
104162,Chile,Reserva,83,12.0,14.4
104167,Chile,Single Vineyard,82,18.0,21.6
104168,Chile,Secreto de Viu Manent,82,14.0,16.8
104170,Chile,Cordillera Reserva Privada Barrel Fermented,82,17.0,20.4
104455,Chile,Viola,93,55.0,66.0
104482,Chile,Organic,88,14.0,16.8
104514,Chile,Reserva Espiritu de Los Andes Estate Bottled,84,12.0,14.4
104515,Chile,Grande,84,8.0,9.6
104516,Chile,,84,12.0,14.4
104518,Chile,Geiser Tatio Reserve,84,12.0,14.4
104522,Chile,Reserva,84,13.0,15.6
104532,Chile,Reserva Espiritu de Los Andes Estate Bottled,84,12.0,14.4
104620,Chile,Toro de Piedra Grand Reserve Single Vineyard,86,12.0,14.4
104622,Chile,Albamar,86,11.0,13.2
104627,Chile,,86,7.0,8.4
104662,Chile,Terroir Selection Gran Reserva,91,21.0,25.2
104677,Chile,Cariblanco,91,20.0,24.0
104678,Chile,Royale,91,26.0,31.2
104829,Chile,Zardoz,90,32.0,38.4
104843,Chile,Founder's Selection,89,40.0,48.0
104844,Chile,Reserve,89,18.0,21.6
104939,Chile,,86,12.0,14.4
104940,Chile,Reserva,86,13.0,15.6
104950,Chile,Reserva Privada,86,,
104951,Chile,Reserva,86,13.0,15.6
104973,Chile,Gran Reserva de Los Andes,88,15.0,18.0
105042,Chile,Reserva Especial,87,13.0,15.6
105046,Chile,Marques de Casa Concha,87,22.0,26.4
105067,Chile,120 Reserva Especial,87,6.0,7.199999999999998
105117,Chile,Reserve,87,16.0,19.2
105122,Chile,Capítulo by Odfjell Carignan-Cabernet Sauvignon-Malbec,87,15.0,18.0
105124,Chile,Pirca,87,13.0,15.6
105125,Chile,Gran Reserva,87,24.0,28.8
105126,Chile,Special Release Reserva,87,12.0,14.4
105129,Chile,Barrel Select,87,13.0,15.6
105140,Chile,Valley Selection Gran Reserva,87,17.0,20.4
105235,Chile,Coastal Cool Climate Estate Bottled,90,19.0,22.8
105248,Chile,The Blend,90,20.0,24.0
105352,Chile,Q Grand Reserve,87,17.0,20.4
105354,Chile,Single Vineyard,87,19.0,22.8
105357,Chile,Reserva Espiritu de Los Andes Estate Bottled,87,12.0,14.4
105358,Chile,Reserva,87,11.0,13.2
105359,Chile,Cefiro Reserva,87,12.0,14.4
105367,Chile,Enki,87,40.0,48.0
105369,Chile,Vigno,87,40.0,48.0
105395,Chile,Reserva,89,12.0,14.4
105399,Chile,Single Vineyard Las Brisas,89,22.0,26.4
105445,Chile,Bio-Sur,84,14.0,16.8
105446,Chile,Armador,84,12.0,14.4
105663,Chile,Epica,84,11.0,13.2
105668,Chile,Ona Special Reserve Riesling-Chardonnay-Viognier,83,18.0,21.6
105669,Chile,Estate Grown Rosé,83,12.0,14.4
105679,Chile,Cuvée Tradition,83,13.0,15.6
105684,Chile,Estate Grown,83,10.0,12.0
105685,Chile,Casillero del Diablo Reserva,83,12.0,14.4
105770,Chile,Sibaris Reserva Especial,87,16.0,19.2
105772,Chile,Toro de Piedra Reserva,87,14.0,16.8
105799,Chile,Escaleras de Empedrado,84,100.0,120.0
105800,Chile,Reserva,84,13.0,15.6
105810,Chile,Twins,84,16.0,19.2
105815,Chile,,84,10.0,12.0
105856,Chile,Don Melchor,93,69.0,82.8
105870,Chile,Terrunyo Block: Las Terrazas,92,37.0,44.4
105924,Chile,Estate,83,12.0,14.4
105926,Chile,Barrel Select Reserve,83,12.0,14.4
105930,Chile,Reserva,83,10.0,12.0
105937,Chile,Reserva,87,13.0,15.6
105963,Chile,Los Lingues Gran Reserva,88,22.0,26.4
105980,Chile,La Capitana Barrel Reserve,88,17.0,20.4
105982,Chile,Gran Reserva Cuvée,88,20.0,24.0
105995,Chile,Reserve,87,9.0,10.8
106052,Chile,Crucero Collection,87,13.0,15.6
106053,Chile,Reserva Estate Bottled,87,12.0,14.4
106064,Chile,Gran Reserva,87,15.0,18.0
106077,Chile,Culpeo Made with Organic Grapes,85,10.0,12.0
106081,Chile,Edición Limitada de Familia,85,27.0,32.4
106082,Chile,Reserve,85,15.0,18.0
106094,Chile,Limited Reserve,84,15.0,18.0
106098,Chile,Reserva,84,12.0,14.4
106120,Chile,Reserva Terroir El Algarrobo,87,13.0,15.6
106156,Chile,Key,86,16.0,19.2
106159,Chile,Single Vineyard Kadún,86,18.0,21.6
106167,Chile,Reserva,86,13.0,15.6
106172,Chile,Reserva,86,13.0,15.6
106174,Chile,Momentos Reserve,86,12.0,14.4
106175,Chile,Momentos Reserve,86,12.0,14.4
106238,Chile,Reserva,85,12.0,14.4
106244,Chile,Casillero del Diablo Reserve,85,10.0,12.0
106249,Chile,Reserva de Familia,85,15.0,18.0
106250,Chile,120,85,8.0,9.6
106286,Chile,Gran Reserva de Los Andes,87,15.0,18.0
106304,Chile,,86,13.0,15.6
106445,Chile,Reserva,87,11.0,13.2
106449,Chile,Alpha,86,20.0,24.0
106450,Chile,Oak Aged - Reserve,86,10.0,12.0
106455,Chile,Vitisterra Grand Reserve,86,15.0,18.0
106457,Chile,Castillo de Molina Reserva,86,11.0,13.2
106459,Chile,Xplorador,86,7.0,8.4
106462,Chile,Estate Bottled,86,8.0,9.6
106465,Chile,Reserve,86,8.0,9.6
106472,Chile,Estate Bottled,86,10.0,12.0
106473,Chile,,86,9.0,10.8
106477,Chile,,85,11.0,13.2
106484,Chile,Xplorador,85,8.0,9.6
106488,Chile,Albamar,85,11.0,13.2
106497,Chile,Single Vineyard,87,18.0,21.6
106503,Chile,Gran Reserva de Los Andes,87,15.0,18.0
106504,Chile,Selección del Directorio Gran Reserva Cool Coastal Vineyard,87,10.0,12.0
106519,Chile,Gran Reserva Serie Riberas Ribera del Rapel,87,17.0,20.4
106576,Chile,Natura,85,11.0,13.2
106592,Chile,Cayao,85,60.0,72.0
106595,Chile,Reserva,85,12.0,14.4
106621,Chile,Santa Digna Estelado Rosé,87,,
106622,Chile,Edición Limitada,87,23.0,27.6
106636,Chile,Signature,87,40.0,48.0
106641,Chile,Sepia Reserva,87,12.0,14.4
106643,Chile,,87,13.0,15.6
106888,Chile,Ecos de Rulo,92,19.0,22.8
106903,Chile,Collection Unfiltered,92,30.0,36.0
106909,Chile,Reserva Especial,87,19.0,22.8
106912,Chile,Grande Réserve,87,17.0,20.4
106915,Chile,,87,23.0,27.6
106919,Chile,Grand Selection,87,14.0,16.8
106933,Chile,,87,14.0,16.8
107083,Chile,VSC,91,40.0,48.0
107087,Chile,Neblus,91,40.0,48.0
107100,Chile,EQ,91,43.0,51.6
107123,Chile,Organically Grown Grapes Cabernet Sauvignon-Carmenere-Syrah,89,14.0,16.8
107151,Chile,Single Vineyard Cahuil Vineyard,86,27.0,32.4
107152,Chile,Enco Reserve,86,14.0,16.8
107157,Chile,Cuvée,86,15.0,18.0
107201,Chile,Grande Réserve,89,17.0,20.4
107204,Chile,Marques de Casa Concha,89,22.0,26.4
107225,Chile,CJ's Barrel,89,44.0,52.8
107227,Chile,Reserva,86,11.0,13.2
107238,Chile,Reserve,86,13.0,15.6
107240,Chile,Reserva Estate Bottled,86,12.0,14.4
107243,Chile,Casa Grand Selection,86,12.0,14.4
107244,Chile,Coast Cool Climate,86,17.0,20.4
107245,Chile,Sepia Reserva,86,12.0,14.4
107246,Chile,Hacienda Araucano Clos de Lolol,86,24.0,28.8
107291,Chile,Tributo Single Vineyard,90,20.0,24.0
107298,Chile,Edición Limitada,90,33.0,39.6
107313,Chile,Aliwen Reserva,87,13.0,15.6
107327,Chile,Reserva,87,12.0,14.4
107334,Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca Marchigue,87,17.0,20.4
107335,Chile,Terrunyo Costa Los Boldos Vineyard Block 6,87,,
107404,Chile,Cot Reserva Limited Edition,90,22.0,26.4
107425,Chile,Amplus,88,24.0,28.8
107426,Chile,Amplus Old Vine,88,30.0,36.0
107434,Chile,Elegido Gran Reserva,88,17.0,20.4
107446,Chile,Gran Reserva Triumpheros,88,19.0,22.8
107486,Chile,Crucero Collection,87,13.0,15.6
107961,Chile,Trisquel,88,17.0,20.4
107966,Chile,Hacienda Araucano Clos de Lolol,88,23.0,27.6
107971,Chile,Reserva Sauvignon Blanc-Carmenère,88,12.0,14.4
107978,Chile,Le Dix de Los Vascos,88,50.0,60.0
107981,Chile,Ona Cabernet Sauvignon-Carmenère-Syrah,88,15.0,18.0
108050,Chile,Gran Reserva Cuvée,88,20.0,24.0
108061,Chile,La Capitana Barrel Reserve,88,17.0,20.4
108320,Chile,Gran Corte,87,40.0,48.0
108323,Chile,Family Vintage,87,18.0,21.6
108324,Chile,Reserva,87,13.0,15.6
108329,Chile,Casillero del Diablo Reserva Privada,87,16.0,19.2
108330,Chile,Reserva Casillero del Diablo,87,11.0,13.2
108334,Chile,Don Maximiano Founder's Reserva,93,90.0,108.0
108335,Chile,Viñedo Chadwick,93,400.0,480.0
108359,Chile,Andetelmo,93,54.0,64.8
108388,Chile,Lot 5,87,40.0,48.0
108398,Chile,Zardoz,87,25.0,30.0
108401,Chile,Reserva,87,11.0,13.2
108410,Chile,Reserva Especial,87,15.0,18.0
108419,Chile,EQ,89,26.0,31.2
108432,Chile,Terrunyo Entre Cordilleras Peumo Vineyard,89,38.0,45.6
108440,Chile,Nimbus Single Vineyard,89,23.0,27.6
108490,Chile,Natura,88,10.0,12.0
108503,Chile,Amelia,88,35.0,42.0
108511,Chile,Altazor,90,60.0,72.0
108514,Chile,Potro de Piedra Family Reserve,90,25.0,30.0
108565,Chile,The 7th Generation Estate Bottled,84,8.0,9.6
108578,Chile,Reserva Guardián,83,12.0,14.4
108580,Chile,The 7th Generation,83,10.0,12.0
108584,Chile,Hacienda Araucano Clos de Lolol,83,20.0,24.0
108633,Chile,Aylin,82,14.0,16.8
108634,Chile,,82,11.0,13.2
108707,Chile,Bravura,92,50.0,60.0
108754,Chile,Novas Limited Selection,89,17.0,20.4
108848,Chile,Reserva,87,11.0,13.2
108849,Chile,Reserve,87,15.0,18.0
108857,Chile,Gran Reserva,87,16.0,19.2
108867,Chile,Gran Devoción,87,18.0,21.6
109035,Chile,Terrarum,87,9.0,10.8
109115,Chile,Duette,88,,
109145,Chile,Summit 2900 Reserva,86,13.0,15.6
109210,Chile,Duette Single Vineyard,82,20.0,24.0
109215,Chile,Angostura Gran Reserva,82,22.0,26.4
109217,Chile,La Palma,82,9.0,10.8
109220,Chile,Reserva,81,14.0,16.8
109222,Chile,Selected Terroir,81,9.0,10.8
109226,Chile,,80,9.0,10.8
109316,Chile,,81,13.0,15.6
109317,Chile,Gran Reserva,81,11.0,13.2
109318,Chile,Reserva,81,10.0,12.0
109319,Chile,Bold,81,10.0,12.0
109324,Chile,Fina Reserva Ensamblaje Sauvignon Blanc-Chardonnay-Viognier,81,19.0,22.8
109330,Chile,,80,11.0,13.2
109331,Chile,Organic,80,14.0,16.8
109730,Chile,Terroir Selection Gran Reserva,89,16.0,19.2
109746,Chile,Nimbus Single Vineyard,89,23.0,27.6
109747,Chile,Nimbus Single Vineyard,89,13.0,15.6
109792,Chile,Alpha M,91,95.0,114.0
109804,Chile,Family Collection,91,24.0,28.8
109824,Chile,Reserva,82,12.0,14.4
109827,Chile,Reserva,82,14.0,16.8
109828,Chile,Hacienda Araucano Clos de Lolol,82,20.0,24.0
109829,Chile,Extra Brut Costero,82,19.0,22.8
109830,Chile,,82,12.0,14.4
109831,Chile,Reserva,81,10.0,12.0
109832,Chile,Brut,81,12.0,14.4
109833,Chile,Expedicion,81,12.0,14.4
109834,Chile,Secret Reserve,81,11.0,13.2
109835,Chile,Barrel Series Reserva,80,14.0,16.8
109836,Chile,Brut Nature Limited Edition,80,30.0,36.0
109876,Chile,Alazan,86,32.0,38.4
110002,Chile,Terroir Selection Gran Reserva,88,21.0,25.2
110076,Chile,Q,89,25.0,30.0
110088,Chile,Reserve,84,12.0,14.4
110091,Chile,Reserva Sepia,84,12.0,14.4
110094,Chile,Espumante Brut Blanc de Blancs,84,12.0,14.4
110096,Chile,Reserva Estate Bottled,84,10.0,12.0
110100,Chile,Limited Reserve,84,18.0,21.6
110104,Chile,Reserve,84,11.0,13.2
110105,Chile,Single Vineyard,84,19.0,22.8
110107,Chile,Casa Grand Selection,84,12.0,14.4
110144,Chile,Single Vineyard Cahuil Vineyard,86,35.0,42.0
110147,Chile,Nectaria Vendimia Tardia Botrytis,86,25.0,30.0
110151,Chile,Reserva,86,14.0,16.8
110160,Chile,Cuvée Alexandre Atalayas Vineyard Made with Organic Grapes,86,25.0,30.0
110201,Chile,,87,8.0,9.6
110207,Chile,Reserva Maitén Single Vineyard,87,13.0,15.6
110226,Chile,Castillo de Molina Reserva,84,12.0,14.4
110243,Chile,,84,12.0,14.4
110261,Chile,Ninquén Mountain Vineyard,90,48.0,57.6
110278,Chile,Coyam,90,34.0,40.8
110284,Chile,Pequeñas Producciones Estate Bottled,90,36.0,43.2
110458,Chile,1865 Single Vineyard,88,19.0,22.8
110474,Chile,Los Lingues Vineyard,88,20.0,24.0
110529,Chile,Gran Reserva,90,18.0,21.6
110546,Chile,La Joya Gran Reserva,87,15.0,18.0
110547,Chile,Gran Reserva,87,18.0,21.6
110571,Chile,Coastal Cool Climate,87,18.0,21.6
110575,Chile,Lot 21,87,40.0,48.0
110655,Chile,1865 Single Vineyard,90,20.0,24.0
110683,Chile,700 High Altitude,89,35.0,42.0
110750,Chile,Titillum Original,84,40.0,48.0
110755,Chile,Semi Sweet,84,10.0,12.0
110760,Chile,,84,12.0,14.4
110766,Chile,Casa Grand Selection,84,12.0,14.4
110849,Chile,Los Vascos Grande Reserve,87,20.0,24.0
110854,Chile,Corralillo,87,20.0,24.0
110870,Chile,1865 Limited Edition,87,25.0,30.0
110900,Chile,Gran Reserva,86,35.0,42.0
110901,Chile,,86,10.0,12.0
110971,Chile,Reserva Terroir El Algarrobo,84,13.0,15.6
110983,Chile,Duette,84,18.0,21.6
111177,Chile,,84,8.0,9.6
111234,Chile,Amplus,89,22.0,26.4
111300,Chile,,85,13.0,15.6
111359,Chile,Reserva,85,11.0,13.2
111360,Chile,Sepia Reserva,85,12.0,14.4
111370,Chile,Reserva Tricao Valley Estate Grown,85,12.0,14.4
111382,Chile,Aliwen Reserva,84,13.0,15.6
111383,Chile,,84,10.0,12.0
111394,Chile,Reserva,86,14.0,16.8
111515,Chile,Petirrojo Reserva,85,10.0,12.0
111524,Chile,Gran Cuvee,85,20.0,24.0
111541,Chile,Secreto,85,15.0,18.0
111634,Chile,Family Vintage,87,18.0,21.6
111652,Chile,Nimbus Single Vineyard,87,22.0,26.4
111745,Chile,Hacienda Araucano Reserva,81,11.0,13.2
111746,Chile,,81,10.0,12.0
111748,Chile,Natura,81,11.0,13.2
111749,Chile,Cholqui,81,26.0,31.2
111815,Chile,Natura,86,11.0,13.2
111820,Chile,,86,15.0,18.0
111853,Chile,,86,13.0,15.6
111863,Chile,Reserva,86,10.0,12.0
111873,Chile,Oda,86,27.0,32.4
111879,Chile,Reserva,85,,
111940,Chile,Reserve,86,10.0,12.0
111941,Chile,La Joya Gran Reserva,86,15.0,18.0
112020,Chile,Unfiltered,82,16.0,19.2
112021,Chile,Classic Series,82,12.0,14.4
112022,Chile,Armador,82,12.0,14.4
112029,Chile,Casillero del Diablo Reserve,82,12.0,14.4
112032,Chile,Reserva,82,12.0,14.4
112036,Chile,,82,10.0,12.0
112077,Chile,Tribute Edicion Limitada Carmenère-Malbec,88,30.0,36.0
112078,Chile,Reserva,88,12.0,14.4
112189,Chile,,88,14.0,16.8
112191,Chile,Terroir Selection Gran Reserva,88,21.0,25.2
112195,Chile,Antiguas Reservas,88,17.0,20.4
112202,Chile,,88,24.0,28.8
112203,Chile,Gran Reserva,88,19.0,22.8
112212,Chile,,85,13.0,15.6
112218,Chile,,85,11.0,13.2
112228,Chile,Reserva,84,16.0,19.2
112271,Chile,Reserva II,86,12.0,14.4
112279,Chile,Amplus,85,24.0,28.8
112289,Chile,Cefiro Reserva,85,12.0,14.4
112291,Chile,Los Vascos,85,14.0,16.8
112295,Chile,Block Selection Reserve Block N.13,85,12.0,14.4
112296,Chile,Block Selection Reserve Claret,85,12.0,14.4
112312,Chile,Gran Reserva,86,15.0,18.0
112355,Chile,Alexia,92,50.0,60.0
112416,Chile,Private,88,35.0,42.0
112647,Chile,Classic Series,84,12.0,14.4
112650,Chile,,84,9.0,10.8
112651,Chile,Estate Bottled,84,9.0,10.8
112652,Chile,Puerto Viejo Reserve,84,10.0,12.0
112661,Chile,,84,14.0,16.8
112728,Chile,Selected Terroir,84,10.0,12.0
112735,Chile,,84,15.0,18.0
112817,Chile,Armador,87,13.0,15.6
112818,Chile,Armador,87,13.0,15.6
112838,Chile,Limited Edition,86,16.0,19.2
112839,Chile,Gran Reserva Corte,86,18.0,21.6
112864,Chile,Crucero Reserva,87,13.0,15.6
112906,Chile,Crucero Reserva,87,13.0,15.6
112908,Chile,Reserva,87,13.0,15.6
112912,Chile,,87,10.0,12.0
112915,Chile,Clava Coastal Reserve,87,10.0,12.0
112974,Chile,Reserva,86,10.0,12.0
113064,Chile,Triple C,92,40.0,48.0
113104,Chile,Family Selection,88,14.0,16.8
113113,Chile,1865 Single Vineyard,88,17.0,20.4
113117,Chile,Gran Reserva,88,19.0,22.8
113139,Chile,Reserva,87,13.0,15.6
113140,Chile,Reserva,87,13.0,15.6
113148,Chile,Nimbus Single Vineyard,87,22.0,26.4
113174,Chile,Reserva,87,13.0,15.6
113219,Chile,Sibaris Gran Reserva,89,18.0,21.6
